Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
f;newton_raphson.hpp;44;2.156944990158081;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1368036270141602;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.0205435752868652;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.4673092365264893;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0523254871368408;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.070873737335205;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2940037250518799;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.2470357418060303;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3927881717681885;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.3445639610290527;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.9289689064025879;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.4573943614959717;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.884108304977417;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.2189369201660156;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.3888165950775146;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.6597576141357422;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0549631118774414;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.221506118774414;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.6189961433410645;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.1231238842010498;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.8768117427825928;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.002922773361206;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8023629188537598;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3360426425933838;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;2.061811685562134;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.314260721206665;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0702276229858398;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.9719467163085938;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.630903720855713;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.9520139694213867;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.9147298336029053;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.7107172012329102;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9314393997192383;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.799290657043457;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;0.7266039848327637;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;1.7470662593841553;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.8116300106048584;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.4486026763916016;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.9870898723602295;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3598144054412842;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;1.1643915176391602;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.576197624206543;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.9098942279815674;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.5158143043518066;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.9802372455596924;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.610623836517334;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.49933934211730957;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.034576416015625;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.6373460292816162;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8950998783111572;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.7008681297302246;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0174956321716309;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.406663179397583;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3231146335601807;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.824221134185791;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.6711924076080322;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.065781831741333;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.5604043006896973;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0594618320465088;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.7591698169708252;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.5614848136901855;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.9603993892669678;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.497424840927124;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.1616790294647217;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.7658240795135498;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.36748552322387695;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0910181999206543;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;2.8398687839508057;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.0485646724700928;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.1743085384368896;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.407552719116211;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.2171685695648193;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.3985848426818848;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.706207513809204;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.7827939987182617;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3905649185180664;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.674842119216919;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;2.113734006881714;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9645612239837646;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;2.022775650024414;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1840147972106934;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.4131762981414795;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.263073205947876;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.388437032699585;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.4110748767852783;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.4785685539245605;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.8527646064758301;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.7085838317871094;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.9153823852539062;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9329462051391602;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;2.768691301345825;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.484682321548462;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.7617151737213135;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.8350770473480225;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0365829467773438;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8847911357879639;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.044478178024292;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3296582698822021;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.144263505935669;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.8837161064147949;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2445802688598633;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.1442012786865234;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.6170918941497803;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.461130142211914;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;2.0529587268829346;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0855698585510254;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.3894076347351074;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.2619082927703857;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.48854398727417;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8077914714813232;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.5746541023254395;0-6;Random bit-flip;0
__x;/usr/include/c++/7/bits/std_abs.h;70;1.6528992652893066;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.1948447227478027;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.407073736190796;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.7511951923370361;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.3601887226104736;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.7523736953735352;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.9799001216888428;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.5645771026611328;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.5367987155914307;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.5945641994476318;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.271559476852417;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.0994455814361572;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0246670246124268;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.9039926528930664;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.4859955310821533;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3411386013031006;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.8749377727508545;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9476592540740967;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.0785670280456543;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.4880561828613281;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8023197650909424;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.449730634689331;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.9481635093688965;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;2.4700777530670166;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.147890329360962;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.432020664215088;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.6681220531463623;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.1567349433898926;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.6205766201019287;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0094525814056396;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.2715325355529785;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0202538967132568;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;2.165573835372925;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.8073718547821045;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.7573719024658203;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.7377426624298096;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.0061867237091064;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.9806931018829346;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.9824438095092773;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;3.223642110824585;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.5931437015533447;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.7191720008850098;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.5966308116912842;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.9087474346160889;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8555464744567871;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.8101851940155029;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.029700517654419;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9474010467529297;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.2260334491729736;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.3217675685882568;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8104784488677979;0-6;Random bit-flip;0
__x;/usr/include/c++/7/bits/std_abs.h;70;1.6439056396484375;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.509263277053833;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3116834163665771;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.9542901515960693;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.8890221118927002;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.212212324142456;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.062842607498169;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1079301834106445;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.242676019668579;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.6285965442657471;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.8028514385223389;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.0732223987579346;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3649609088897705;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2711799144744873;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.0165307521820068;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.4155750274658203;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;2.6465508937835693;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.174459457397461;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.296471118927002;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.190857172012329;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.5056798458099365;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.785153865814209;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.556107759475708;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1053342819213867;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.0995728969573975;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;1.476602554321289;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.6767139434814453;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.819227695465088;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3275775909423828;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1243681907653809;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.8385813236236572;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;2.4020493030548096;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.980332612991333;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.1360034942626953;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3537719249725342;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3373513221740723;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.9948954582214355;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.2627265453338623;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.926903486251831;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.213458776473999;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1266570091247559;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.119962215423584;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2356724739074707;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.3686075210571289;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.8804128170013428;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.8355295658111572;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.078664779663086;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.7157473564147949;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.1040587425231934;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.1495766639709473;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.141688346862793;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8545925617218018;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.6902518272399902;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.9787445068359375;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.3915901184082031;0-6;Random bit-flip;0
ccs;../sysdeps/ieee754/dbl-64/s_sin.c;247;0.9239897727966309;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;0.8216488361358643;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.532418966293335;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1375372409820557;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.2000014781951904;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.0806183815002441;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.840383768081665;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.7474789619445801;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.8180294036865234;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6368460655212402;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0944156646728516;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.0812528133392334;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.5581333637237549;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.547088861465454;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.7509877681732178;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8495011329650879;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.6822385787963867;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.1355149745941162;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;2.130150318145752;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1663894653320312;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8950474262237549;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.506742238998413;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;2.791314125061035;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.3467028141021729;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.5425155162811279;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.4617197513580322;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.895803689956665;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.1839652061462402;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.6960973739624023;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3557255268096924;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.7405378818511963;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.0150744915008545;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.5712916851043701;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.6104488372802734;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1036932468414307;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.1703615188598633;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.6217842102050781;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.915651798248291;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.8104662895202637;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.6378309726715088;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.7195003032684326;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.7519896030426025;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.1786558628082275;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.312291145324707;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.471933364868164;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.682647705078125;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.2351703643798828;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.200174331665039;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.3559269905090332;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.6296489238739014;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2810595035552979;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.2515819072723389;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.6905028820037842;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1080732345581055;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.6264219284057617;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;0.40216827392578125;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0806300640106201;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.8992855548858643;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0568897724151611;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.4438376426696777;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0077950954437256;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;2.458008289337158;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.4625532627105713;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.0065019130706787;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.8887939453125;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9713566303253174;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.41345953941345215;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.9218025207519531;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.1075422763824463;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.4139490127563477;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.241955280303955;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.2303392887115479;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.5393331050872803;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.2533133029937744;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.9622669219970703;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0988743305206299;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0756137371063232;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.4617903232574463;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.5384774208068848;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.943946123123169;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;3.450303792953491;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.1936862468719482;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.6788365840911865;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.8829030990600586;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.5776333808898926;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.941917896270752;0-6;Random bit-flip;0
mxcsr;../sysdeps/i386/fpu/fenv_private.h;444;0.983015775680542;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.035768985748291;0-6;Random bit-flip;0
mxcsr;../sysdeps/i386/fpu/fenv_private.h;444;1.963106632232666;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9300680160522461;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8401198387145996;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.8900268077850342;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.7608602046966553;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.1651363372802734;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0686588287353516;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.3505337238311768;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.45929598808288574;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.5371506214141846;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2290611267089844;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;247;0.6519057750701904;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.3487274646759033;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.6050841808319092;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3619205951690674;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.9746897220611572;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.4264888763427734;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6914238929748535;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.9533793926239014;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.7640140056610107;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.5529978275299072;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.212648868560791;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.9979405403137207;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;1.282482624053955;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.9516334533691406;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.6389641761779785;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.534803867340088;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.8325793743133545;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.227675199508667;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;1.4719808101654053;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.7687969207763672;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8753805160522461;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.4288158416748047;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.8145930767059326;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.5408258438110352;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.2511441707611084;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.6034190654754639;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;1.710630178451538;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.7568745613098145;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.3984341621398926;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.5926969051361084;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.869056224822998;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.1348414421081543;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.5435888767242432;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.3390460014343262;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.9515712261199951;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.6230597496032715;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.4928879737854004;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2063636779785156;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.5735387802124023;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.025834321975708;0-6;Random bit-flip;0
